account_id,matches,active_days,wins,kills,kills_bots,assists,deaths,pmins,golds,unq_maps,unq_chrs,avg_matches_pd,max_matches_pd,avg_wins_pd,max_wins_pd,lw_match_rate,days_since_last_sign_in,days_since_sign_up,purchase_amt,purchase_freq,has_premium,chat_rate_pm,time_to_first_play,high_spd_internet,resolution,tutorial_progress,dv_churn,dv_purchase_amt
801452,71,15,20,376,1159,746,255,867.93,687751,2,6,4.73,9,1.33,3,0.27,2,48,2.8,1,0,10.51,74.88,1,c,0.8,0,3.2
884621,3,1,3,1,30,24,13,32.15,22660,1,2,3.0,3,3.0,3,0.0,28,28,0.0,0,0,48.68,194.56,1,b,0.9,1,0.0
938228,207,22,125,1013,13373,2434,763,2820.53,2136033,12,27,9.41,21,5.68,16,0.35,1,33,0.0,0,0,15.74,107.0,0,c,0.87,0,0.0
806800,2,1,1,15,76,9,5,19.37,20306,2,2,2.0,2,1.0,1,0.0,22,39,0.0,0,0,76.69,206.5,0,c,0.43,1,0.0
701201,42,12,17,179,1357,352,212,528.12,571312,9,18,3.5,9,1.42,5,0.19,1,50,0.0,0,0,33.78,206.92,0,c,0.81,1,0.0
816935,6,1,6,21,154,30,17,75.58,54770,5,1,6.0,6,6.0,6,1.0,6,29,0.0,0,0,30.53,275.11,0,b,1.0,1,0.0
273353,20,2,5,78,894,127,80,266.57,285558,6,14,10.0,12,2.5,3,0.0,16,41,0.0,0,1,37.15,282.83,1,c,0.49,1,0.0
203961,217,17,89,1080,5002,1959,1249,3217.9,2321832,10,21,12.76,28,5.24,13,0.0,10,29,0.0,0,0,25.17,132.37,0,a,0.77,0,0.0
787092,61,12,24,236,2242,448,124,899.97,676221,3,6,5.08,14,2.0,7,0.07,4,41,0.0,0,0,50.09,236.21,0,a,0.1,1,0.0
606251,21,3,15,152,821,172,64,278.85,240693,9,3,7.0,12,5.0,10,0.0,22,28,0.0,0,0,5.16,282.2,0,d,0.26,1,0.0
126222,4,1,4,39,117,25,5,41.15,37708,4,2,4.0,4,4.0,4,1.0,3,54,0.0,0,0,45.39,194.63,0,a,0.3,1,0.0
129638,79,16,31,179,1024,708,453,1004.27,686940,7,7,4.94,10,1.94,5,0.0,9,36,0.0,0,0,41.72,78.13,0,c,0.44,1,0.0
851508,7,1,6,22,107,128,21,65.75,57247,2,6,7.0,7,6.0,5,0.0,20,44,0.0,0,0,9.7,128.84,1,c,0.88,1,0.0
651571,2,1,2,5,45,7,5,15.85,13660,2,1,2.0,2,2.0,2,0.0,22,28,0.0,0,0,4.28,181.83,0,c,0.79,1,0.0
301876,9,1,7,38,304,83,31,108.53,87554,7,4,9.0,9,7.0,7,0.0,8,55,0.0,0,0,6.87,118.29,0,c,0.73,1,0.0
614966,15,7,7,89,910,53,51,247.77,139975,4,4,2.14,3,1.0,3,0.33,1,37,0.0,0,0,15.72,105.7,1,c,0.8,0,0.0
496913,25,5,9,96,1581,172,76,473.17,218683,1,4,5.0,15,1.8,8,0.0,13,50,17.0,1,0,22.29,71.55,0,b,0.49,0,0.0
775332,1,1,0,0,6,0,2,11.4,6803,1,1,1.0,1,0.0,0,0.0,11,31,0.0,0,0,53.24,189.72,0,c,0.96,1,0.0
595325,45,11,17,132,2585,318,239,890.95,373306,1,12,4.09,11,1.55,5,0.16,2,39,0.0,0,0,47.1,56.58,0,c,0.65,0,0.0
514940,27,6,9,125,851,208,152,296.88,432636,8,11,4.5,7,1.5,4,0.0,16,29,0.0,0,0,46.01,88.18,1,b,0.7,0,0.0
389185,45,10,17,55,2152,256,247,683.13,463347,11,4,4.5,9,1.7,6,0.0,12,30,0.0,0,0,50.08,112.67,1,a,1.0,0,0.0
475295,24,12,12,126,1050,86,24,345.73,160994,2,11,2.0,7,1.0,5,0.21,3,37,0.0,0,0,61.88,198.4,0,c,0.69,1,0.0
253522,12,3,6,81,1179,77,71,221.37,144197,6,7,4.0,6,2.0,5,0.0,24,35,2.9,1,0,20.99,110.76,0,c,0.7,1,0.0
273042,10,2,4,45,354,121,33,111.3,91036,1,3,5.0,8,2.0,4,0.0,27,53,0.0,0,0,47.84,80.55,0,c,0.64,0,0.0
426796,29,8,20,86,836,399,166,372.47,283664,9,10,3.63,8,2.5,6,0.34,1,35,0.0,0,0,63.48,113.69,0,d,1.0,0,51.0
790506,1,1,0,1,45,10,9,37.7,11212,1,1,1.0,1,0.0,0,0.0,27,41,0.0,0,0,34.16,115.54,0,c,0.79,1,0.0
594693,2,1,2,1,58,13,5,19.67,15692,2,1,2.0,2,2.0,2,1.0,1,55,0.0,0,0,41.39,245.62,0,c,0.6,1,0.0
501304,19,6,12,146,925,127,142,319.62,234998,7,10,3.17,7,2.0,3,0.0,20,29,0.0,0,0,14.94,103.95,1,c,0.74,0,0.0
914261,3,1,3,8,102,11,7,31.63,25241,3,1,3.0,3,3.0,3,0.0,11,46,0.0,0,0,52.09,76.77,1,c,1.0,0,0.0
983737,3,2,1,13,90,16,17,31.92,22594,2,2,1.5,2,0.5,0,0.0,21,40,0.0,0,0,40.3,114.51,0,a,0.61,1,0.0
713610,5,1,5,57,187,32,2,44.15,45968,5,1,5.0,5,5.0,5,1.0,2,55,2.9,1,0,46.54,222.3,1,c,0.6,1,0.0
312010,4,1,3,16,107,43,16,59.8,34387,3,2,4.0,4,3.0,2,0.0,18,35,0.0,0,0,38.64,130.52,0,c,1.0,1,0.0
680196,2,1,1,5,61,9,2,32.13,17496,2,1,2.0,2,1.0,1,1.0,2,29,0.0,0,0,10.06,167.7,0,b,0.63,1,0.0
613439,17,3,8,103,965,193,75,226.95,184745,6,4,5.67,9,2.67,4,0.0,16,47,0.0,0,0,9.0,59.36,1,c,1.0,1,0.0
435968,1,1,1,2,29,3,4,10.8,4858,1,1,1.0,1,1.0,0,0.0,28,49,0.0,0,0,0.0,214.03,0,d,0.43,1,0.0
792039,13,3,6,84,1157,99,48,229.28,140644,3,7,4.33,7,2.0,3,0.0,17,54,0.0,0,0,11.79,155.41,0,c,1.0,1,0.0
842612,47,6,17,122,1267,334,312,584.42,426617,5,17,7.83,16,2.83,6,0.0,10,37,2.7,1,0,62.97,114.06,0,b,0.56,0,0.0
413526,10,2,6,95,1164,89,27,191.37,107635,1,8,5.0,8,3.0,5,0.0,16,30,0.0,0,0,20.52,160.75,0,c,0.01,1,0.0
513283,5,2,1,6,141,24,11,54.38,27511,2,3,2.5,4,0.5,1,0.0,27,50,0.0,0,0,12.22,225.2,0,c,1.0,1,0.0
532957,9,2,9,31,303,96,52,96.65,78167,6,5,4.5,8,4.5,8,0.0,22,32,0.0,0,0,12.21,108.83,0,b,0.46,0,0.0
602405,2,1,0,8,90,23,26,33.88,27133,1,1,2.0,2,0.0,0,0.0,26,34,0.0,0,0,52.06,124.97,1,c,0.68,0,0.0
932253,2,1,2,0,1,0,3,23.03,10980,2,2,2.0,2,2.0,2,0.0,20,36,0.0,0,0,10.07,232.37,0,c,0.54,1,0.0
687184,68,13,36,357,2581,845,417,935.25,842063,9,14,5.23,13,2.77,8,0.0,9,36,0.0,0,0,43.07,152.71,1,a,1.0,1,0.0
241076,24,9,9,155,689,127,82,300.93,227729,7,10,2.67,8,1.0,3,0.0,20,41,0.0,0,0,15.88,229.07,0,c,0.24,1,0.0
330139,4,1,3,13,154,24,16,41.83,33934,4,4,4.0,4,3.0,3,1.0,6,43,0.0,0,0,18.07,12.5,0,c,1.0,1,0.0
759794,7,2,4,49,127,34,25,82.22,55994,5,5,3.5,6,2.0,2,0.0,27,31,0.0,0,0,10.47,170.06,0,b,0.29,1,0.0
293237,93,19,46,410,3972,775,576,1300.88,1280198,9,31,4.89,10,2.42,6,0.15,1,41,0.0,0,0,66.18,91.95,0,a,1.0,0,6.9
187297,2,2,1,13,127,7,6,32.05,27402,1,1,1.0,1,0.5,1,0.0,26,53,0.0,0,0,70.97,258.54,0,b,0.2,1,0.0
610690,32,4,14,93,2246,219,116,534.37,390860,4,2,8.0,12,3.5,7,0.0,25,54,0.0,0,0,13.26,167.02,1,c,0.99,1,0.0
726000,22,5,9,29,545,132,99,241.77,165861,6,7,4.4,6,1.8,4,0.0,11,44,26.8,1,0,38.5,81.27,0,b,0.06,0,0.0
807752,113,13,44,533,4629,641,629,1837.75,1468493,6,31,8.69,25,3.38,9,0.07,2,31,0.0,0,0,0.0,97.72,0,a,0.82,0,0.0
705395,27,11,13,122,600,149,53,283.3,226906,4,3,2.45,5,1.18,3,0.07,5,48,0.0,0,1,38.8,94.93,1,c,0.62,0,0.0
787130,14,2,14,66,236,295,29,155.7,128937,1,5,7.0,7,7.0,7,0.0,19,37,0.0,0,1,7.3,99.33,0,c,0.43,0,0.0
720551,4,1,4,55,154,9,11,34.33,40267,4,2,4.0,4,4.0,4,0.0,28,36,0.0,0,0,39.78,125.98,1,a,0.62,0,0.0
592420,2,1,2,12,87,6,5,21.87,18643,2,2,2.0,2,2.0,2,0.0,26,39,0.0,0,0,15.6,74.68,0,c,0.75,0,0.0
175265,2,1,0,9,31,35,16,25.87,20739,1,2,2.0,2,0.0,0,0.0,15,48,2.9,1,0,14.82,172.63,0,c,0.31,1,0.0
647558,1,1,1,2,16,0,1,5.43,4075,1,1,1.0,1,1.0,1,0.0,9,28,0.0,0,0,0.16,218.38,0,b,0.0,1,0.0
162237,117,8,36,262,5460,878,549,1819.25,1031878,5,17,14.63,32,4.5,10,0.0,18,35,0.0,0,0,0.0,51.14,0,c,0.4,1,0.0
181424,26,5,23,223,1603,177,80,386.98,2331920,6,10,5.2,14,4.6,13,0.0,20,29,22.2,1,1,58.44,101.1,0,b,0.62,1,0.0
300399,1,1,1,0,0,1,2,7.029999999999999,5551,1,1,1.0,1,1.0,1,0.0,27,42,0.0,0,0,32.1,90.95,1,b,0.2,1,0.0
750211,19,4,8,75,435,139,96,189.3,152336,7,9,4.75,8,2.0,4,0.37,4,28,0.0,0,0,36.44,56.03,1,d,0.59,1,0.0
301622,2,2,0,1,17,18,8,17.65,11413,1,1,1.0,1,0.0,0,0.0,22,50,0.0,0,0,48.68,127.71,1,a,0.91,0,0.0
296069,1,1,1,0,26,6,13,11.18,7875,1,1,1.0,1,1.0,0,0.0,17,40,0.0,0,0,10.34,180.89,0,b,0.45,1,0.0
908312,1,1,1,7,24,15,3,7.6,7659,1,1,1.0,1,1.0,1,0.0,28,40,0.0,0,0,4.38,261.96,0,b,0.09,1,0.0
434764,11,3,6,19,495,74,27,178.05,97431,6,2,3.67,5,2.0,4,0.36,6,53,0.0,0,0,52.01,89.35,0,c,0.11,0,43.5
345393,1,1,0,6,141,8,7,32.03,13908,1,1,1.0,1,0.0,0,0.0,28,28,3.2,1,0,22.01,184.43,0,c,0.42,1,0.0
269432,96,15,46,322,6069,624,334,1494.07,908792,9,18,6.4,11,3.07,7,0.0,9,32,0.0,0,0,60.31,170.78,1,b,0.5,1,0.0
495289,1,1,0,10,45,15,8,22.9,17293,1,1,1.0,1,0.0,0,0.0,15,50,0.0,0,0,83.56,136.82,1,c,0.46,1,0.0
556726,4,2,2,24,223,15,6,68.37,32508,2,3,2.0,3,1.0,1,0.0,9,39,0.0,0,0,28.45,321.54,0,b,0.84,1,0.0
945544,370,24,83,554,27345,1181,800,3924.72,1508007,7,22,15.42,82,3.46,16,0.69,1,50,0.0,0,0,52.13,100.59,1,c,0.41,0,0.0
352608,7,1,6,55,398,29,15,90.42,74945,6,3,7.0,7,6.0,6,0.0,17,35,0.0,0,0,85.17,105.02,1,c,1.0,0,0.0
355231,3,2,2,5,91,16,15,36.1,26806,2,2,1.5,2,1.0,1,0.0,27,31,0.0,0,0,57.3,93.18,0,c,0.96,0,0.0
900933,2,2,2,20,153,8,11,53.05,24480,1,1,1.0,1,1.0,1,0.0,27,35,2.8,1,0,30.04,315.66,0,c,1.0,1,0.0
848144,16,3,8,102,1117,50,43,197.65,119570,5,7,5.33,13,2.67,6,0.06,6,36,0.0,0,0,75.68,153.24,1,d,0.98,1,0.0
339643,1,1,1,0,4,7,22,19.83,12177,1,1,1.0,1,1.0,1,0.0,23,53,0.0,0,0,53.56,112.44,1,c,0.85,0,0.0
894876,2,1,2,15,78,22,6,26.28,21857,2,2,2.0,2,2.0,2,0.0,26,28,0.0,0,0,52.24,181.19,0,c,0.28,1,0.0
744960,23,7,11,155,961,107,31,343.5,173019,9,13,3.29,5,1.57,5,0.57,2,32,0.0,0,0,1.29,91.93,1,c,0.97,1,0.0
404869,28,9,13,94,578,270,119,355.78,250946,8,8,3.11,7,1.44,4,0.0,9,43,2.9,1,0,1.38,209.42,0,b,0.56,1,0.0
162642,4,1,3,27,164,25,3,40.92,36252,4,2,4.0,4,3.0,3,1.0,3,34,0.0,0,0,59.18,113.38,0,a,0.47,1,0.0
437539,35,5,20,243,2280,188,98,477.72,3401335,5,17,7.0,19,4.0,13,0.0,9,51,2.8,1,0,25.99,88.22,1,c,0.09,1,0.0
495958,2,1,2,9,135,5,16,71.65,36232,2,1,2.0,2,2.0,2,0.0,8,29,0.0,0,0,41.59,132.44,0,c,0.79,1,0.0
835858,2,1,0,28,41,12,11,17.03,19880,2,2,2.0,2,0.0,0,0.0,20,39,0.0,0,0,24.36,109.48,0,d,0.76,1,0.0
313541,7,2,6,17,52,49,39,86.87,58809,5,3,3.5,5,3.0,5,0.0,24,42,0.0,0,0,13.14,77.59,0,b,0.71,0,0.0
121800,4,1,2,33,287,30,21,85.75,68608,2,3,4.0,4,2.0,2,0.0,28,34,0.0,0,0,59.01,107.75,0,c,0.96,1,0.0
810638,30,4,9,133,1382,274,148,356.47,282840,3,4,7.5,14,2.25,4,0.0,24,29,0.0,0,0,27.82,124.13,1,c,0.3,1,0.0
748553,4,1,3,38,119,18,3,36.55,37408,4,4,4.0,4,3.0,3,0.0,26,31,0.0,0,0,33.45,107.4,0,b,1.0,0,0.0
424103,10,4,6,59,117,35,32,119.73,95179,3,1,2.5,4,1.5,2,0.0,21,35,0.0,0,0,23.3,122.23,0,a,0.92,0,0.0
320699,12,2,10,39,245,238,61,196.42,120388,2,7,6.0,8,5.0,7,0.0,14,50,0.0,0,0,73.3,271.89,0,a,0.92,1,0.0
242091,35,7,11,113,1257,310,166,506.02,296728,8,10,5.0,11,1.57,5,0.4,1,30,0.0,0,0,35.64,120.88,1,b,0.67,0,0.0
761009,12,3,7,56,466,197,88,158.62,129364,3,10,4.0,5,2.33,4,0.0,19,30,3.2,1,0,22.08,185.86,0,c,0.49,1,0.0
914388,8,4,6,50,301,69,15,84.07,75561,7,3,2.0,4,1.5,3,0.0,8,29,3.2,1,0,24.19,114.49,0,b,0.56,0,0.0
199294,272,17,135,1671,11047,1538,641,2606.03,61481860,6,40,16.0,32,7.94,21,0.0,10,39,0.0,0,0,0.0,224.39,0,c,0.35,1,0.0
600901,81,14,28,363,2864,807,197,1072.68,824195,5,13,5.79,14,2.0,7,0.0,12,48,0.0,0,0,54.59,85.2,0,c,0.56,0,0.0
110093,4,1,4,38,118,18,3,37.55,37408,4,4,4.0,4,4.0,4,0.0,26,31,3.2,1,0,69.59,73.61,0,c,0.56,0,0.0
431640,4,1,3,11,178,24,10,44.67,34512,4,3,4.0,4,3.0,3,0.0,15,38,0.0,0,0,24.03,229.4,0,c,0.69,1,0.0
415756,2,1,2,11,38,5,4,15.329999999999998,14346,2,2,2.0,2,2.0,2,0.0,15,51,0.0,0,0,64.7,221.08,0,c,0.53,1,0.0
170067,1,1,1,0,22,30,7,17.63,13436,1,1,1.0,1,1.0,1,0.0,27,38,0.0,0,0,33.4,183.57,0,c,0.98,1,0.0
558000,13,3,5,76,630,137,57,179.8,145982,3,7,4.33,11,1.67,4,0.0,21,51,3.0,1,1,60.44,216.75,1,b,0.09,1,0.0
815229,9,3,7,60,161,78,23,72.2,66426,7,6,3.0,6,2.33,4,1.0,3,50,0.0,0,0,32.38,221.92,0,c,0.45,1,0.0
729774,2,2,0,14,22,14,8,21.58,19422,2,2,1.0,1,0.0,0,0.0,17,28,2.9,1,0,47.22,225.97,1,c,0.76,1,0.0
593611,1,1,1,2,11,6,7,8.3,7953,1,1,1.0,1,1.0,1,0.0,13,38,0.0,0,0,17.35,82.48,1,b,0.45,0,0.0
401554,2,1,2,0,0,0,0,5.93,0,1,2,2.0,2,2.0,2,0.0,25,54,0.0,0,0,24.68,228.21,0,b,0.72,1,0.0
944269,16,6,9,92,1168,55,59,293.53,2157831,6,3,2.67,8,1.5,4,0.63,1,31,0.0,0,0,40.41,129.3,1,b,0.73,0,0.0
223237,20,3,19,141,1134,238,26,313.17,273834,3,4,6.67,8,6.33,8,0.0,16,32,0.0,0,0,0.0,114.32,0,a,0.85,1,0.0
916403,417,28,170,2195,33216,2437,998,6082.05,7253909,7,80,14.89,45,6.07,15,0.34,1,40,26.3,1,1,12.98,87.05,1,c,0.54,0,31.6
333197,2,1,2,0,21,1,0,22.55,14020,2,1,2.0,2,2.0,2,0.0,28,28,0.0,0,0,38.86,159.89,1,c,0.65,1,0.0
120600,1,1,0,0,0,0,0,4.13,0,1,1,1.0,1,0.0,0,0.0,23,43,3.1,1,0,46.33,133.41,0,a,0.03,1,0.0
705317,4,1,3,24,141,23,6,119.75,46757,4,4,4.0,4,3.0,3,0.0,26,31,0.0,0,0,0.0,131.76,0,d,0.86,1,0.0
722885,68,8,27,246,3719,477,257,859.12,669046,8,16,8.5,18,3.38,9,0.93,1,44,0.0,0,0,0.0,138.94,0,b,0.49,0,0.0
336331,2,1,2,9,205,32,10,54.47,44765,2,2,2.0,2,2.0,2,1.0,2,50,0.0,0,0,27.87,97.17,0,b,0.69,0,0.0
553267,4,1,4,15,270,37,14,78.83,47675,3,1,4.0,4,4.0,3,0.0,24,28,2.8,1,0,54.9,176.48,1,c,0.07,1,0.0
712498,1,1,1,13,43,25,0,9.38,11306,1,1,1.0,1,1.0,1,0.0,16,46,0.0,0,0,22.48,236.59,0,c,0.76,1,0.0
339708,1,1,1,6,15,27,3,7.52,7996,1,1,1.0,1,1.0,1,0.0,19,34,0.0,0,0,21.21,203.74,0,b,0.54,1,0.0
378367,318,23,127,940,18488,1639,1210,5028.67,3615783,7,21,13.83,30,5.52,12,0.06,6,40,0.0,0,0,0.0,164.89,1,c,0.49,1,0.0
121059,1,1,1,2,21,1,0,8.8,6218,1,1,1.0,1,1.0,1,0.0,23,49,0.0,0,0,9.17,114.05,0,b,0.36,1,0.0
225731,1,1,1,0,19,0,0,6.42,3919,1,1,1.0,1,1.0,1,0.0,25,36,0.0,0,0,69.09,219.37,0,b,0.63,1,0.0
154123,72,6,48,644,3990,446,177,999.75,882135,12,10,12.0,30,8.0,19,0.97,1,37,2.7,1,0,77.13,107.09,0,b,0.28,0,0.0
724693,1,1,1,1,16,1,0,6.78,3966,1,1,1.0,1,1.0,1,1.0,2,28,2.8,1,0,0.0,194.26,1,c,0.59,1,0.0
545255,58,8,38,683,1836,732,231,786.05,729437,5,14,7.25,15,4.75,11,0.53,1,28,26.5,2,1,17.68,105.01,0,a,0.96,0,15.0
941888,1,1,1,2,11,0,0,9.07,4438,1,1,1.0,1,1.0,1,0.0,25,32,0.0,0,0,3.67,146.33,1,b,0.76,1,0.0
272228,8,2,5,60,168,45,27,74.08,68784,7,5,4.0,5,2.5,5,0.0,19,34,2.8,1,0,22.43,140.99,1,d,0.58,1,0.0
605049,13,4,8,101,424,114,41,176.18,129297,10,5,3.25,5,2.0,5,1.0,1,29,0.0,0,0,33.92,122.49,1,c,0.33,1,0.0
944383,10,3,7,21,329,61,39,131.77,91015,7,6,3.33,7,2.33,5,0.3,5,32,0.0,0,0,20.9,171.86,0,d,0.99,1,0.0
485873,138,20,78,772,7452,828,594,1851.62,4802809,14,32,6.9,13,3.9,12,0.34,1,39,0.0,0,0,72.61,72.11,0,d,1.0,0,0.0
896522,1,1,0,4,16,6,12,13.03,12190,1,1,1.0,1,0.0,0,0.0,28,28,0.0,0,0,29.32,242.5,0,a,0.68,1,0.0
608557,1,1,0,0,25,1,17,17.08,10302,1,1,1.0,1,0.0,0,0.0,19,42,0.0,0,0,20.35,287.84,0,b,0.69,1,0.0
536491,1,1,0,4,18,11,6,18.75,13109,1,1,1.0,1,0.0,0,0.0,28,41,0.0,0,0,60.79,182.26,0,b,0.83,1,0.0
979801,15,6,9,57,372,82,49,194.85,2150598,7,4,2.5,5,1.5,4,0.0,8,28,0.0,0,0,7.64,202.27,0,b,0.99,1,0.0
131495,11,3,2,27,756,122,30,125.12,97489,1,1,3.67,5,0.67,2,0.0,13,37,0.0,0,0,47.89,66.22,0,a,0.69,0,0.0
804645,2,1,2,22,70,33,16,29.68,29171,2,2,2.0,2,2.0,2,0.0,20,49,0.0,0,0,28.91,169.02,1,c,0.99,1,0.0
803524,41,9,16,156,1428,294,114,521.97,366505,11,18,4.56,13,1.78,6,0.34,2,44,0.0,0,0,56.1,193.0,1,c,0.23,1,0.0
690749,1,1,0,0,11,0,3,11.67,6778,1,1,1.0,1,0.0,0,0.0,13,49,0.0,0,0,7.59,153.73,0,a,0.69,1,0.0
257232,58,14,18,136,2545,318,370,929.37,580717,4,19,4.14,9,1.29,6,0.0,12,30,0.0,0,0,59.64,120.02,0,c,0.96,1,0.0
302414,18,7,5,30,615,74,94,268.97,166421,6,9,2.57,4,0.71,3,0.0,16,29,0.0,0,0,49.43,61.01,1,c,0.6,0,0.0
615218,1,1,0,1,8,8,10,18.28,10658,1,1,1.0,1,0.0,0,1.0,6,31,0.0,0,0,69.17,158.38,0,c,0.23,1,0.0
586002,9,5,6,15,335,32,19,138.4,117647,3,4,1.8,3,1.2,3,0.0,15,40,0.0,0,0,30.23,169.18,1,b,0.19,1,0.0
716423,267,27,99,490,17724,2199,1259,3269.0,2024601,7,12,9.89,38,3.67,11,0.33,1,52,0.0,0,0,53.78,82.6,0,c,0.63,0,0.0
990710,3,1,3,16,124,34,22,58.0,38246,3,2,3.0,3,3.0,3,0.0,28,32,0.0,0,0,46.43,204.67,0,a,0.33,1,0.0
679247,2,1,2,20,127,12,0,27.27,15748,1,1,2.0,2,2.0,2,0.0,28,50,0.0,0,0,95.69,163.34,1,b,0.48,1,0.0
837904,2,1,0,4,75,12,3,16.77,13003,1,1,2.0,2,0.0,0,0.0,25,45,3.2,1,0,46.82,207.67,0,b,0.48,1,0.0
839128,13,5,9,93,727,124,11,154.82,140519,4,8,2.6,6,1.8,3,0.23,6,39,0.0,0,1,39.65,95.9,0,b,0.69,0,0.0
826125,12,2,6,0,70,21,32,77.47,39297,4,6,6.0,9,3.0,4,0.0,26,44,0.0,0,0,14.43,125.99,0,d,0.55,1,0.0
728202,7,2,5,22,128,30,22,64.02,47920,6,5,3.5,6,2.5,5,0.0,15,30,0.0,0,0,67.4,246.95,0,a,0.93,1,0.0
264502,1,1,1,2,13,0,0,4.47,3603,1,1,1.0,1,1.0,1,0.0,28,29,0.0,0,0,49.29,66.53,0,d,0.97,1,0.0
772145,6,2,2,28,215,17,15,50.67,46867,2,3,3.0,5,1.0,2,0.0,10,29,0.0,0,0,30.54,86.87,0,c,0.33,0,0.0
734745,3,2,2,12,97,25,15,48.43,32288,3,1,1.5,2,1.0,1,0.0,21,50,2.8,1,0,7.68,290.61,0,a,0.3,1,0.0
187329,5,2,4,51,146,16,5,31.23,36690,5,2,2.5,4,2.0,4,0.0,20,29,0.0,0,0,34.79,122.09,0,b,0.53,1,0.0
251655,11,3,11,49,380,115,75,149.1,129533,3,7,3.67,6,3.67,6,1.0,1,41,0.0,0,0,0.0,139.56,1,c,0.16,1,0.0
979519,14,6,6,74,1004,218,68,222.28,173935,2,7,2.33,4,1.0,2,0.0,11,47,0.0,0,0,43.98,154.81,1,b,0.13,1,0.0
481437,138,12,58,465,4434,808,627,1586.8,987665,8,33,11.5,23,4.83,13,0.38,2,41,0.0,0,0,124.1,18.75,1,c,0.64,0,0.0
479694,126,11,24,106,5342,506,442,1371.85,651050,7,5,11.45,46,2.18,5,0.47,3,54,0.0,0,0,54.91,88.45,0,c,0.51,0,0.0
854787,34,14,17,262,3014,262,148,749.47,422850,3,9,2.43,5,1.21,3,0.0,12,28,0.0,0,0,41.2,211.82,1,a,0.5,1,0.0
214375,1,1,1,2,20,1,0,6.13,3914,1,1,1.0,1,1.0,1,0.0,15,53,0.0,0,0,36.32,198.64,1,d,0.72,1,0.0
289184,10,4,9,48,297,109,21,120.2,98926,6,2,2.5,3,2.25,3,0.3,7,30,0.0,0,0,0.0,162.92,0,c,0.86,1,0.0
878001,2,1,0,8,66,30,9,29.8,23832,1,2,2.0,2,0.0,0,0.0,11,43,0.0,0,0,69.87,117.41,0,c,0.65,1,0.0
204121,3,1,3,16,129,11,26,72.52,41842,3,3,3.0,3,3.0,2,0.0,28,28,0.0,0,0,19.58,293.88,1,c,0.61,1,0.0
803482,13,8,11,75,339,181,42,126.95,112817,2,6,1.63,3,1.38,2,0.0,9,38,0.0,0,0,13.45,64.02,0,d,1.0,0,0.0
283441,3,1,1,1,14,11,11,11.77,9261,2,1,3.0,3,1.0,0,0.0,22,41,0.0,0,0,38.3,181.41,0,a,0.69,1,0.0
931077,7,1,5,46,292,47,24,64.2,61166,6,5,7.0,7,5.0,5,0.0,22,30,0.0,0,0,64.07,173.62,0,b,0.27,1,0.0
750557,35,2,13,198,876,227,191,451.3,328893,13,14,17.5,23,6.5,8,1.0,1,34,2.8,1,0,51.25,99.18,0,c,0.45,0,0.0
828310,125,17,40,288,3367,555,417,1838.55,1132756,5,9,7.35,22,2.35,7,0.37,1,44,0.0,0,0,85.94,123.94,0,b,1.0,0,5.9
415151,74,13,31,282,2506,348,251,998.32,698211,11,11,5.69,16,2.38,6,0.0,8,30,0.0,0,0,61.72,121.66,1,c,0.91,0,0.0
654434,140,17,53,878,6227,1380,842,1877.62,1672092,7,36,8.24,22,3.12,11,0.14,2,36,3.4,1,0,49.45,144.75,0,b,0.6,0,0.0
642986,11,3,7,113,682,54,45,109.88,103982,4,2,3.67,6,2.33,3,0.0,21,37,2.9,1,0,40.3,263.99,0,b,1.0,1,0.0
561577,12,3,10,152,344,144,46,141.42,140003,6,6,4.0,5,3.33,5,0.0,26,30,0.0,0,0,9.3,178.24,0,a,0.51,1,0.0
851025,4,1,2,14,226,49,44,76.17,53462,1,4,4.0,4,2.0,1,0.0,26,42,3.2,1,0,0.0,259.76,1,c,0.78,1,0.0
807261,190,22,85,489,14961,1605,353,2494.23,2642015,8,38,8.64,24,3.86,12,0.26,1,51,21.9,1,1,66.37,36.44,0,b,1.0,0,0.0
965993,6,2,6,25,154,37,18,52.55,41298,6,6,3.0,4,3.0,4,0.0,22,32,2.9,1,0,32.95,195.88,1,a,0.25,1,0.0
980739,178,13,56,740,10345,1637,1328,2055.05,1641192,7,21,13.69,40,4.31,12,0.21,2,44,0.0,0,0,28.38,78.43,0,c,0.56,0,8.4
528766,66,18,38,287,1648,403,268,884.12,3621234,10,13,3.67,8,2.11,5,0.21,1,31,3.1,1,0,29.41,140.85,1,c,0.85,0,0.0
181953,40,14,15,228,2310,208,186,574.17,443272,5,3,2.86,7,1.07,3,0.13,1,34,38.1,3,0,63.66,103.94,0,c,0.79,0,0.0
357644,41,11,20,167,1186,314,108,482.77,370490,7,10,3.73,13,1.82,4,0.0,13,35,0.0,0,0,17.04,81.64,0,c,0.38,0,0.0
355928,12,2,9,16,250,106,87,201.6,127132,8,8,6.0,7,4.5,6,0.0,23,28,0.0,0,0,0.0,147.8,1,a,0.37,1,0.0
553700,1,1,0,8,92,9,0,12.55,11162,1,1,1.0,1,0.0,0,0.0,24,40,0.0,0,0,34.87,235.49,0,c,0.53,1,0.0
332060,4,2,2,23,150,25,4,36.05,34040,4,1,2.0,2,1.0,2,1.0,3,47,0.0,0,0,42.78,74.6,0,c,0.52,0,0.0
